Date,City,Country,Mode,Ridership,Population_Million,Passenger_per_Capita,GDP_Billion_USD,PM25_Mean_ug_m3
2019-03-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5617697.0,7.78,0.7220690231362468,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_lrt_kj,8127743.0,7.78,1.0446970437017995,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_monorail,1018990.0,7.78,0.13097557840616966,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5393067.0,7.78,0.6931962724935733,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-03-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5571821.0,7.78,0.7161723650385604,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_lrt_kj,8189219.0,7.78,1.0525988431876607,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_monorail,999786.0,7.78,0.12850719794344473,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5294479.0,7.78,0.680524293059126,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-04-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5458497.0,7.78,0.7016062982005141,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_lrt_kj,7746135.0,7.78,0.9956471722365039,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_monorail,935505.0,7.78,0.1202448586118252,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5155333.0,7.78,0.6626392030848329,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-05-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,4906864.0,7.78,0.6307023136246787,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_lrt_kj,7000564.0,7.78,0.8998154241645244,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_monorail,918356.0,7.78,0.11804061696658098,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,4793691.0,7.78,0.6161556555269923,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-06-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5757222.0,7.78,0.7400028277634961,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_lrt_kj,8515230.0,7.78,1.0945025706940874,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_monorail,1034805.0,7.78,0.13300835475578407,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5729242.0,7.78,0.7364064267352185,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-07-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5577557.0,7.78,0.7169096401028278,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_lrt_kj,8237693.0,7.78,1.0588294344473008,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_monorail,1049288.0,7.78,0.13486992287917737,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5556259.0,7.78,0.7141721079691516,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-08-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5182224.0,7.78,0.6660956298200514,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_lrt_kj,7371250.0,7.78,0.9474614395886889,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_monorail,993359.0,7.78,0.1276811053984576,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5084785.0,7.78,0.6535713367609255,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-09-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5816211.0,7.78,0.7475849614395886,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_lrt_kj,8571260.0,7.78,1.1017043701799485,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_monorail,1170952.0,7.78,0.15050796915167095,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5870709.0,7.78,0.7545898457583547,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-10-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5735068.0,7.78,0.7371552699228792,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_lrt_kj,8281889.0,7.78,1.0645101542416453,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_monorail,1205397.0,7.78,0.1549353470437018,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5715953.0,7.78,0.7346983290488431,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-11-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_ets,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5706946.0,7.78,0.733540616966581,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_lrt_kj,8192993.0,7.78,1.0530839331619537,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_monorail,1373602.0,7.78,0.1765555269922879,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5834022.0,7.78,0.749874293059126,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,7.78,0.0,329.07,15.9
2019-12-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,7.78,0.0,329.07,15.9
2020-01-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5389518.0,8.0,0.67368975,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_lrt_kj,7895017.0,8.0,0.986877125,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_monorail,1216758.0,8.0,0.15209475,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5576657.0,8.0,0.697082125,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-01-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,5161307.0,8.0,0.645163375,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_lrt_kj,7628423.0,8.0,0.953552875,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_monorail,1085541.0,8.0,0.135692625,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,5318955.0,8.0,0.664869375,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-02-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,3144777.0,8.0,0.393097125,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_lrt_kj,4465478.0,8.0,0.55818475,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_monorail,626524.0,8.0,0.0783155,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,3078103.0,8.0,0.384762875,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-03-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,394171.0,8.0,0.049271375,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_lrt_kj,477372.0,8.0,0.0596715,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_monorail,72630.0,8.0,0.00907875,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,309718.0,8.0,0.03871475,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-04-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,1205494.0,8.0,0.15068675,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_lrt_kj,1332920.0,8.0,0.166615,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_monorail,239120.0,8.0,0.02989,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,1022762.0,8.0,0.12784525,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-05-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2297520.0,8.0,0.28719,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_lrt_kj,2763468.0,8.0,0.3454335,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_monorail,462853.0,8.0,0.057856625,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2074057.0,8.0,0.259257125,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-06-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,3195946.0,8.0,0.39949325,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_lrt_kj,4037258.0,8.0,0.50465725,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_monorail,652916.0,8.0,0.0816145,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,3033868.0,8.0,0.3792335,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-07-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,3227890.0,8.0,0.40348625,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_lrt_kj,4047143.0,8.0,0.505892875,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_monorail,659168.0,8.0,0.082396,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,3097549.0,8.0,0.387193625,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-08-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_ets,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_intercity,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_komuter_utara,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,3549250.0,8.0,0.44365625,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_lrt_kj,4574478.0,8.0,0.57180975,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_monorail,709460.0,8.0,0.0886825,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,3476687.0,8.0,0.434585875,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-09-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_ets,16411.0,8.0,0.002051375,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_intercity,22575.0,8.0,0.002821875,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_komuter,0.0,8.0,0.0,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_komuter_utara,66397.0,8.0,0.008299625,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_lrt_ampang,2592837.0,8.0,0.324104625,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_lrt_kj,2976066.0,8.0,0.37200825,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_monorail,501175.0,8.0,0.062646875,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_mrt_kajang,2250818.0,8.0,0.28135225,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_mrt_pjy,0.0,8.0,0.0,337.3,15.6
2020-10-01,Kuala Lumpur,Malaysia,rail_tebrau,0.0,8.0,0.0,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,bus_rkl,0.0,8.0,0.0,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,bus_rkn,0.0,8.0,0.0,337.3,15.6
2020-11-01,Kuala Lumpur,Malaysia,bus_rpn,0.0,8.0,0.0,337.3,15.6
